username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
RaptorsDevotee;2015-10-14 16:46;0;0;"Best of 7 to come! #CanNotWait";;;#CanNotWait;"654443236463878144";https://twitter.com/RaptorsDevotee/status/654443236463878144
tasalloum;2015-10-14 16:44;0;0;"@KevinHart4real excited to experience your show #cantwait";;@KevinHart4real;#cantwait;"654442683562332160";https://twitter.com/tasalloum/status/654442683562332160
JB5113;2015-10-15 16:59;0;0;"Degrom vs Greinke in game 5! This is what it's all about! #cantwait";;;#cantwait;"654808826919583748";https://twitter.com/JB5113/status/654808826919583748
Finky_DA;2015-10-15 16:54;2;0;"@MarkusFeehily yeay DISPATCHED to Indonesia #Can ' tWait , what a happy #FeehilyFriday #fire cc @FeehilysDaily";;@MarkusFeehily @FeehilysDaily;#Can #FeehilyFriday #fire;"654807557207298048";https://twitter.com/Finky_DA/status/654807557207298048
VASlim804;2015-10-15 16:52;3;0;"#tbt GHOE2014 #cantwait one week away!!! https://instagram.com/p/84Jsq2GwRm/";;;#tbt #cantwait;"654807209075826688";https://twitter.com/VASlim804/status/654807209075826688
danray130;2015-10-15 16:52;0;0;"Down On The Farm: Tyler Kolek | Daniel Satter Sport Talk https://danielsatter.wordpress.com/2015/10/14/down-on-the-farm-tyler-kolek/ #marlins #mlb #prospect";;;#marlins #mlb #prospect;"654807073524289536";https://twitter.com/danray130/status/654807073524289536
tearsa_durden;2015-10-15 16:52;0;1;"They are alot brighter... But I'm seeing Sleeping with Sirens TOMORROW #ahhh #cantwait #Sleepingwithsirens #Houston";;;#ahhh #cantwait #Sleepingwithsirens #Houston;"654806963822313472";https://twitter.com/tearsa_durden/status/654806963822313472
taylorsusanne15;2015-10-15 16:51;1;1;"Only 4 hours 8 minutes and 54 seconds until @machinegunkelly 2nd album GENERAL ADMISSION comes out 😍 😍 #soexcitied #cantwait";;@machinegunkelly;#soexcitied #cantwait;"654806737615130624";https://twitter.com/taylorsusanne15/status/654806737615130624
mikemalloy7;2015-10-15 16:48;0;1;"@veramay11 here we go again! #cantwait #BBN https://twitter.com/kentuckymbb/status/654688418610331649";;@veramay11;#cantwait #BBN;"654805975476506624";https://twitter.com/mikemalloy7/status/654805975476506624
C_Wag_;2015-10-16 16:59;0;0;"Have all 3 of my Halloween costumes figured out!! 😍 🙌🏽 ☺️ 🎃 #CantWait #Halloween #CostumeFun";;;#CantWait #Halloween #CostumeFun;"655171354916839424";https://twitter.com/C_Wag_/status/655171354916839424
justmetmaria;2015-10-16 16:57;0;1;""it's all overrated expect drugs & alcohol" @CHERUBlamusica tonight!! #cantwait #eeek";;@CHERUBlamusica;#cantwait #eeek;"655170628346073089";https://twitter.com/justmetmaria/status/655170628346073089
Heltodemon;2015-10-16 16:56;0;0;"@AngiViper make sure to take lots and lots of pictures #Soepic #SoStoked #CantWait";;@AngiViper;#Soepic #SoStoked #CantWait;"655170485949452288";https://twitter.com/Heltodemon/status/655170485949452288
linmcgowan;2015-10-16 16:55;0;1;"@TO_sportsgirl I know right ... #cantwait for this";;@TO_sportsgirl;#cantwait;"655170291937599488";https://twitter.com/linmcgowan/status/655170291937599488
berchicciltd;2015-10-16 16:55;0;2;"@LidiaBastianich We are looking forward to welcome you! #cantwait #excited";;@LidiaBastianich;#cantwait #excited;"655170104506863616";https://twitter.com/berchicciltd/status/655170104506863616
breezysnachez01;2015-10-16 16:50;0;0;"Bout to KILL it tonight!! Then headed to da beach house w/ da bestie!!! @kaygamez_ #Can ' tWait #CrazyWeekend";Sugar Land, TX;@kaygamez_;#Can #CrazyWeekend;"655169053141528576";https://twitter.com/breezysnachez01/status/655169053141528576
hckratz;2015-10-16 16:50;0;0;"@jamesdashner SO GLAD you changed your mind! #CantWait #TheFeverCode";;@jamesdashner;#CantWait #TheFeverCode;"655168896895463424";https://twitter.com/hckratz/status/655168896895463424
conleekay;2015-10-16 16:50;1;2;"So ready to see @jayden10f tomorrow 😊 😊 😊 😊 😊 😊 😍 😍 😍 😍 #cantwait";;@jayden10f;#cantwait;"655168894303277056";https://twitter.com/conleekay/status/655168894303277056
alexismonroex;2015-10-16 16:47;1;7;"Exciting horny times ahead with @AlexisMonroexxx soon to make a long awaited cum back! #CannotWait #AlexisMonroe #BestPornStarToEverDoIt";;@AlexisMonroexxx;#CannotWait #AlexisMonroe #BestPornStarToEverDoIt;"655168258937606144";https://twitter.com/alexismonroex/status/655168258937606144
BrukeFasil;2015-10-16 16:46;0;1;"Audition on Monday , #cantwait";;;#cantwait;"655167963553779712";https://twitter.com/BrukeFasil/status/655167963553779712
fitaliana76;2015-10-17 16:58;0;0;"@Zak_Bagans #can ' twait !! DVR set!! Yeahh buddy!! ;)";;@Zak_Bagans;#can;"655533381250252800";https://twitter.com/fitaliana76/status/655533381250252800
princessTeeahna;2015-10-17 16:57;0;0;"This is my second full weekend then my last weekend to sit desk is in November 🙌🏽 #cantwait";;;#cantwait;"655533137779400704";https://twitter.com/princessTeeahna/status/655533137779400704
LittlePirraglia;2015-10-17 16:53;0;1;"Thanks, @Z100NewYork ! 🎶 @brigpirr won and now we're going to see @selenagomez again!!! #cantwait #RevivalTour #Selenators";;@Z100NewYork @brigpirr @selenagomez;#cantwait #RevivalTour #Selenators;"655532004423958528";https://twitter.com/LittlePirraglia/status/655532004423958528
MidwestHarness;2015-10-17 16:52;3;4;"#FreakyFeetPete up next for @TraceTetrick @WoodbineRacing @Breeders_Crown @HoP_Racing #BC15 #cantwait";;@TraceTetrick @WoodbineRacing @Breeders_Crown @HoP_Racing;#FreakyFeetPete #BC15 #cantwait;"655531849264013312";https://twitter.com/MidwestHarness/status/655531849264013312
Recruit_Gamer;2015-10-17 16:49;0;2;"BO3 IS SO CLOSE AND IM SO EXITED! 😅 #blackops3 #cantwait https://instagram.com/p/89S61gTZDY/";;;#blackops3 #cantwait;"655531155320668161";https://twitter.com/Recruit_Gamer/status/655531155320668161
niallarmor;2015-10-17 16:49;0;0;"@SoundRhythm THE VAMPS? GDJAKDNDN CANTWAIT";;@SoundRhythm;;"655531072822710272";https://twitter.com/niallarmor/status/655531072822710272
CarolinL_;2015-10-17 16:47;0;0;"When nothing is sure, everything is possible... #HopingForTheBest #cantwait #needanswers";;;#HopingForTheBest #cantwait #needanswers;"655530638523678720";https://twitter.com/CarolinL_/status/655530638523678720
BerthaNighthawk;2015-10-17 16:47;0;0;"Working on our Halloween costumes. Waiting to to see @AaronGoodwin @Zak_Bagans @jaywasley @BillyTolley #cantwait #GhostAdventures";;@AaronGoodwin @Zak_Bagans @jaywasley @BillyTolley;#cantwait #GhostAdventures;"655530617673682945";https://twitter.com/BerthaNighthawk/status/655530617673682945
cosmocreeper;2015-10-17 16:46;0;0;"Knowing that some spoiled teenagers are about to get hit in the face with life is great! #cantwait";Chuckey, TN;;#cantwait;"655530306741649408";https://twitter.com/cosmocreeper/status/655530306741649408
DJDevils1;2015-10-18 16:59;0;0;"@braggatron @newscomauHQ extraordinary stuff. Hope we see the finale on the big screens after training #cantwait";;@braggatron @newscomauHQ;#cantwait;"655895928247709696";https://twitter.com/DJDevils1/status/655895928247709696
SarahNiNa_2815;2015-10-18 16:58;0;0;"(7.1 notes, #3)Finally leaving Europe to go to the U.S. for a better life and job! #cantwait ☺️ 😊";;;#3 #cantwait;"655895658369589248";https://twitter.com/SarahNiNa_2815/status/655895658369589248
lauraa_mariaa;2015-10-18 16:58;1;0;"Halloween is gonna be a night to remember #cantwait";;;#cantwait;"655895642414448640";https://twitter.com/lauraa_mariaa/status/655895642414448640
asifishtiaq;2015-10-18 16:54;0;1;"@EAStarWars Less than a month away! #PS4 #CantWait #StarWarsBattlefront #PewPewPew #Imperial https://youtu.be/NBXVLVMuEPA";;@EAStarWars;#PS4 #CantWait #StarWarsBattlefront #PewPewPew #Imperial;"655894793709490176";https://twitter.com/asifishtiaq/status/655894793709490176
CantinPascale;2015-10-18 16:53;0;0;"@NikkiSixx so freaking happy you're coming to Quebec City on Tuesday !!!!! #cantwait #firstshowieversaw";;@NikkiSixx;#cantwait #firstshowieversaw;"655894549613539328";https://twitter.com/CantinPascale/status/655894549613539328
ChefThatGames;2015-10-18 16:51;0;0;"Next is #BlackOps3 #cantwait";;;#BlackOps3 #cantwait;"655894046909603844";https://twitter.com/ChefThatGames/status/655894046909603844
CoachRitaB;2015-10-18 16:50;1;1;"#day20 #hurling Jamboree this AM! #cantwait #succulent #chocolate #HERBALIFE #sport meal, 2scoops… https://instagram.com/p/8_3waEnAD-/";;;#day20 #hurling #cantwait #succulent #chocolate #HERBALIFE #sport;"655893642821763072";https://twitter.com/CoachRitaB/status/655893642821763072
buffgeekymoose;2015-10-19 16:59;0;0;"Just bought a lot of tickets for the force awakens movie! #cantwait #StarWarsForceAwakens";;;#cantwait #StarWarsForceAwakens;"656258496107802624";https://twitter.com/buffgeekymoose/status/656258496107802624
GideonExplores;2015-10-19 16:57;1;1;"@troyesivan it's our week of Troye. See you tomorrow AND Thursday @JeffersonIsMe #Wild #cantwait #canwegetaphoto ?";;@troyesivan @JeffersonIsMe;#Wild #cantwait #canwegetaphoto;"656257959652106240";https://twitter.com/GideonExplores/status/656257959652106240
lesliebarkerlee;2015-10-19 16:54;0;0;"@MarshallDane #rappin 'roundthexmastree #justafunny #newmusic #cantwait #xmasaroundthecorner";;@MarshallDane;#rappin #justafunny #newmusic #cantwait #xmasaroundthecorner;"656257125790937088";https://twitter.com/lesliebarkerlee/status/656257125790937088
CrescentComm;2015-10-19 16:54;0;0;"I've so far managed to avoid having a Netflix subscription, but if the news is try that may have to change #GilmoreGirlsonnetflix #cantwait";;;#GilmoreGirlsonnetflix #cantwait;"656257068974874625";https://twitter.com/CrescentComm/status/656257068974874625
Lidalgirl;2015-10-19 16:53;0;0;""You know we're never gonna sleep because of all the chatting" #bestmate #cantwait #after3years #reunion #shaunandbez";Manchester, England;;#bestmate #cantwait #after3years #reunion #shaunandbez;"656256905984253952";https://twitter.com/Lidalgirl/status/656256905984253952
captain_essen;2015-10-19 16:53;0;0;"8 minutes until gotham! #cantwait 😍 😍 @HowToGetBlocked";;@HowToGetBlocked;#cantwait;"656256769472204800";https://twitter.com/captain_essen/status/656256769472204800
GideonExplores;2015-10-19 16:51;0;0;"@troyesivan any tips on how to deal with the excitement of seeing you perform tomorrow night? #cantwait @JeffersonIsMe";;@troyesivan @JeffersonIsMe;#cantwait;"656256461488705536";https://twitter.com/GideonExplores/status/656256461488705536
HTML5GamesClub;2015-10-19 16:50;0;0;"Find out what is #awaiting you in #2015 with this #personality #game . Play now! http://html5games.club/quiz-games/Who-Am-I-";;;#awaiting #2015 #personality #game;"656256143027662848";https://twitter.com/HTML5GamesClub/status/656256143027662848
alyssajhoward;2015-10-19 16:50;0;0;"God’s Word defines #hope much differently than our modern-day definition. It’s defined as great #expectation . http://wp.me/p5WWCY-YX";;;#hope #expectation;"656256130088357889";https://twitter.com/alyssajhoward/status/656256130088357889
CGBoo;2015-10-19 16:48;0;0;"Dear @SouthwestAir --taking my four year old to Disney in a week (ind-mco)...does he need a birth certificate to fly? #cantwait";;@SouthwestAir;#cantwait;"656255670874845188";https://twitter.com/CGBoo/status/656255670874845188
FNFM_vanuchoO;2015-10-20 16:59;0;0;"@Laylizzy ft @Iceprincezamani . #Can ' tWait "Pizzy they said who's never gone make it ????"";;@Laylizzy @Iceprincezamani;#Can;"656620883511914496";https://twitter.com/FNFM_vanuchoO/status/656620883511914496
_Hennerz;2015-10-20 16:58;0;0;"The Star Wars trailer looks insane #cantwait";;;#cantwait;"656620548680720385";https://twitter.com/_Hennerz/status/656620548680720385
TGB_LADY;2015-10-20 16:57;0;1;"5.5 hours until I'm live guys! Hope to see you there #HeadsUp #h1z1 #battleroyale #cantwait #keentoshoot faces";;;#HeadsUp #h1z1 #battleroyale #cantwait #keentoshoot;"656620175962144768";https://twitter.com/TGB_LADY/status/656620175962144768
ArianaMGarcia;2015-10-20 16:56;1;1;"1 MES 🙌 #cantwait";;;#cantwait;"656620154227331072";https://twitter.com/ArianaMGarcia/status/656620154227331072
mcwolvestrack;2015-10-20 16:54;0;1;"Great day for conditioning! #speedcity #feelgreat #cantwait";;;#speedcity #feelgreat #cantwait;"656619526499532800";https://twitter.com/mcwolvestrack/status/656619526499532800
2Sober2DieYoung;2015-10-20 16:53;0;0;"New shid coming out 󾍃󾮞󾓶 #CantWait Music seems to be the only thing on my mind and the only thing that can bring me down 󾭻";;;#CantWait;"656619181698383872";https://twitter.com/2Sober2DieYoung/status/656619181698383872
ktlh22;2015-10-20 16:51;1;0;"South Florida bound in exactly two weeks! Damn that creeped up fast ! #cantwait";;;#cantwait;"656618712951197696";https://twitter.com/ktlh22/status/656618712951197696
turochas;2015-10-20 16:50;1;0;"The only 'Star Wars' trailer analysis you need http://on.mash.to/1QNEE1x @mashable #omg #breath #cantwait";;@mashable;#omg #breath #cantwait;"656618521909067776";https://twitter.com/turochas/status/656618521909067776
amberosa125;2015-10-20 16:49;0;0;"Going to #SoundsLiveFeelsLive in #Nashville #cantwait #SoundsGoodFeelsGood";;;#SoundsLiveFeelsLive #Nashville #cantwait #SoundsGoodFeelsGood;"656618388219953152";https://twitter.com/amberosa125/status/656618388219953152
CharityTinnin;2015-10-21 16:58;0;0;"@melanieauthor @TNZFiction I am sure I will! #CantWait to start!";;@melanieauthor @TNZFiction;#CantWait;"656983038128189440";https://twitter.com/CharityTinnin/status/656983038128189440
p_keely;2015-10-21 16:57;0;0;"It dawned on me today that I will get to meet my son in 2 weeks #cantwait !";;;#cantwait;"656982765431345153";https://twitter.com/p_keely/status/656982765431345153
OluwaDeMMiE;2015-10-21 16:56;0;0;"Meek vs Drake(past),Meek vs Wale(present),Meek vs Davido(future) #Cantwait";;;#Cantwait;"656982502989541376";https://twitter.com/OluwaDeMMiE/status/656982502989541376
Amygrace1975;2015-10-21 16:55;0;0;"Just found out @BradPaisley is coming to Cape Girardeau. This girl WILL be there! #finally #cantwait";Herrin, IL;@BradPaisley;#finally #cantwait;"656982209488809984";https://twitter.com/Amygrace1975/status/656982209488809984
AlexisElSnoopie;2015-10-21 16:54;0;0;"@denisohare @AHSFX CantWait ! #AHSHotel 🏢 😈";;@denisohare @AHSFX;#AHSHotel;"656981928801890304";https://twitter.com/AlexisElSnoopie/status/656981928801890304
X_marks_1;2015-10-21 16:53;0;0;"@HardXNews this has all the hallmarks of another cracking scene #cantwait";;@HardXNews;#cantwait;"656981576572518400";https://twitter.com/X_marks_1/status/656981576572518400
guitarguy12289;2015-10-21 16:52;0;1;"Bought my Tickets for Star Wars 7!!!! @Fandango #TheForceAwakens #Cantwait !!";;@Fandango;#TheForceAwakens #Cantwait;"656981427322540033";https://twitter.com/guitarguy12289/status/656981427322540033
Nelsonator94;2015-10-22 16:59;0;0;"@Jayhagz hell yea it is! #CantWait 🐊 🐊 🐊 🤘🏻";;@Jayhagz;#CantWait;"657345527516938241";https://twitter.com/Nelsonator94/status/657345527516938241
NataliaJoyal99;2015-10-22 16:58;0;1;"@mohizzle4 @rekowski detention is gunna be lit us and r-dawg #cantwait #🔥 🔥 🔥";;@mohizzle4 @rekowski;#cantwait #;"657345354279559168";https://twitter.com/NataliaJoyal99/status/657345354279559168
bedasso;2015-10-22 16:58;0;1;"Welcome to the Twitter @sexbadges #cantwait";;@sexbadges;#cantwait;"657345236402884608";https://twitter.com/bedasso/status/657345236402884608
truddentech;2015-10-22 16:57;0;1;"@dabernethy @kisha4tech WOOHOO!!!!! That totally made my night! #wixiechat #CantWait";;@dabernethy @kisha4tech;#wixiechat #CantWait;"657345105632841728";https://twitter.com/truddentech/status/657345105632841728
LifeofTierra;2015-10-22 16:57;0;0;"This day next month I'll be on my vacay 😊 🎈 🍷 #cantwait";;;#cantwait;"657344950175191040";https://twitter.com/LifeofTierra/status/657344950175191040
BriannaLanae;2015-10-22 16:55;0;4;"This time tomorrow night, me and @itsShelbiLouise will be rageing with @machinegunkelly at @TheOrbitRoomGR !! 😁 🙌 💕 #CantWait #GeneralAdmission";;@itsShelbiLouise @machinegunkelly @TheOrbitRoomGR;#CantWait #GeneralAdmission;"657344607102087168";https://twitter.com/BriannaLanae/status/657344607102087168
thehabes98;2015-10-22 16:54;0;1;"With the new Aston Martin DB10 and Jaguar cx75 they should call the new James Bond movie Geneva instead of Spectre! #CantWait";;;#CantWait;"657344270962180096";https://twitter.com/thehabes98/status/657344270962180096
BrandiKand;2015-10-22 16:53;0;0;"I can 't wait to start school again and become a nurse! #nursingschool #yay #CantWait";;;#nursingschool #yay #CantWait;"657344160001839104";https://twitter.com/BrandiKand/status/657344160001839104
RileyZiemer;2015-10-22 16:53;0;6;"24 hours until I'm in Maryville. #cantwait";;;#cantwait;"657344129236512768";https://twitter.com/RileyZiemer/status/657344129236512768
GuillermoAcosta;2015-10-22 16:53;0;0;"This looks like is going to be a lot of #fun ! #CantWait to see what will come out of this... @medialivelab https://twitter.com/kaurnoni/status/657340354484699136";;@medialivelab;#fun #CantWait;"657344097099886592";https://twitter.com/GuillermoAcosta/status/657344097099886592
raqooq5;2015-10-23 16:59;0;0;"RT: I_Love_Crafts88: Got Jurassic World can 't wait to watch it after dinner !! #JurasicWorld #CantWait #Excited #… http://goo.gl/cm6yk1";;;#JurasicWorld #CantWait #Excited #;"657707976833310720";https://twitter.com/raqooq5/status/657707976833310720
wiredforsounds;2015-10-23 16:57;0;1;"http://ispot.tv/a/A7mw #StarWarsTrailer #AdFree #CantWait";;;#StarWarsTrailer #AdFree #CantWait;"657707363533762560";https://twitter.com/wiredforsounds/status/657707363533762560
Chanharp;2015-10-23 16:56;0;1;"@Emmetcahill @NiallTrumpet @iTunes Already bought it and waiting for its arrival as I can 't find it on iTunes in the U.S 😜 ❤️ 😊 #cantwait";;@Emmetcahill @NiallTrumpet @iTunes;#cantwait;"657707226182848513";https://twitter.com/Chanharp/status/657707226182848513
Mz_geminilove;2015-10-23 16:56;2;1;"#StepItUp is on in about an hour who watching, who ready #LetsGo #Cantwait #ShowerAte &Ready lol";;;#StepItUp #LetsGo #Cantwait #ShowerAte;"657707198026375168";https://twitter.com/Mz_geminilove/status/657707198026375168
emattison218;2015-10-23 16:55;0;1;"@jennamostdope 10. I can ' twait to see you too";;@jennamostdope;;"657707057576058880";https://twitter.com/emattison218/status/657707057576058880
DJSteevieT;2015-10-23 16:55;0;0;"Seriously cannot wait for this show. #jessicajones #marvel #netflix #cantwait https://instagram.com/p/9MwYwtAWVf/";;;#jessicajones #marvel #netflix #cantwait;"657707015003897856";https://twitter.com/DJSteevieT/status/657707015003897856
I_Love_Crafts88;2015-10-23 16:53;0;0;"Got Jurassic World can 't wait to watch it after dinner !! #JurasicWorld #CantWait #Excited #BeenAWhile";;;#JurasicWorld #CantWait #Excited #BeenAWhile;"657706321781858304";https://twitter.com/I_Love_Crafts88/status/657706321781858304
JulieSchultz79;2015-10-23 16:50;0;0;"View of the @ArtsEmerson stage for the @MeowTopia show #score #cantwait";Boston, MA;@ArtsEmerson @MeowTopia;#score #cantwait;"657705739973185536";https://twitter.com/JulieSchultz79/status/657705739973185536
Jada_Gurl;2015-10-23 16:50;0;0;"Looks like I'll be going back to the Bronx sooner than I thought... Maybe next month #Hannnnn #CantWait";;;#Hannnnn #CantWait;"657705640538693633";https://twitter.com/Jada_Gurl/status/657705640538693633
jackmic;2015-10-24 16:59;2;7;""Like a small town" #cantwait #jacksonmichelson";Albany, OR;;#cantwait #jacksonmichelson;"658070433103675392";https://twitter.com/jackmic/status/658070433103675392
LynchySL;2015-10-24 16:59;0;0;"Countdown #CantWait #CantSleep #AUS #RWC2015 #AUSvARG Go @Wallabies !!";;@Wallabies;#CantWait #CantSleep #AUS #RWC2015 #AUSvARG;"658070342238212096";https://twitter.com/LynchySL/status/658070342238212096
charlottebuick;2015-10-24 16:57;0;0;"@kirstiefx @OliviaAddinall1 @Simonadigioiaa @bethannywatson I'm flying over especially for it #cantwait #galsontour #goose";;@kirstiefx @OliviaAddinall1 @Simonadigioiaa @bethannywatson;#cantwait #galsontour #goose;"658069941103501312";https://twitter.com/charlottebuick/status/658069941103501312
AGITeam;2015-10-24 16:56;1;2;"Just one sleep until the fun begins! #AGIsAmazingRaceMTL Join us! With @Nic_SabrinaTARC and @ChefChuckHughes ! #cannotwait @AGITeam";;@Nic_SabrinaTARC @ChefChuckHughes @AGITeam;#AGIsAmazingRaceMTL #cannotwait;"658069663801323520";https://twitter.com/AGITeam/status/658069663801323520
ruthie_kerr;2015-10-24 16:52;0;2;"Just bought 2 tix to see @duranduran @Phones4uArena 27 Nov #cantwait";;@duranduran @Phones4uArena;#cantwait;"658068629494353920";https://twitter.com/ruthie_kerr/status/658068629494353920
modeknit;2015-10-24 16:49;0;2;"I have no idea what Gerry's cooking (baking) but it smells like PURE HAPPINESS coming out of the oven! #Dinner #CannotWait";;;#Dinner #CannotWait;"658067916026478592";https://twitter.com/modeknit/status/658067916026478592
Darkmage2268;2015-10-24 16:49;0;0;"@ClashWithCam Cam! Parody has been closed for ages. Is the change going to happen? :D #Cantwait been staying clanless for this moment lmao.";;@ClashWithCam;#Cantwait;"658067777140322304";https://twitter.com/Darkmage2268/status/658067777140322304
v_carter_1994;2015-10-25 16:59;0;0;"I can 't wait until next weekend so I can see my boyfriend!! #misshim #cantwait";;;#misshim #cantwait;"658432827072106496";https://twitter.com/v_carter_1994/status/658432827072106496
2thebryan;2015-10-25 16:58;0;0;"@KDsBricktown yes fried chicken and waffles is what I am having... #CantWait";KD's Kevin Durant's Restaurant;@KDsBricktown;#CantWait;"658432480651821056";https://twitter.com/2thebryan/status/658432480651821056
microheaven;2015-10-25 16:57;0;1;"It's time for #HIAC #cantwait #Taker #rollins";;;#HIAC #cantwait #Taker #rollins;"658432197121196032";https://twitter.com/microheaven/status/658432197121196032
Time4Prosperity;2015-10-25 16:57;0;0;"The secrets of #creatingwealth through #expectation & #givinggratitude : listen here! http://tinyurl.com/mqzjb86";;;#creatingwealth #expectation #givinggratitude;"658432121149784064";https://twitter.com/Time4Prosperity/status/658432121149784064
Sandy_Ayres;2015-10-25 16:56;1;1;"@KeithUrban #excited #cantwait #pullit";;@KeithUrban;#excited #cantwait #pullit;"658431949178990592";https://twitter.com/Sandy_Ayres/status/658431949178990592
moose_tography;2015-10-25 16:55;5;4;"#Dbacks @Reinheimer_08 making more plays last week during @MLBazFallLeague . #TheMooseIsLoose #Prospect #Nikon";Mesa, AZ;@Reinheimer_08 @MLBazFallLeague;#Dbacks #TheMooseIsLoose #Prospect #Nikon;"658431735156178945";https://twitter.com/moose_tography/status/658431735156178945
rachdizak;2015-10-25 16:54;0;1;"#NowPlaying @Adele - Hello #puretalent 25 out November 20th #CantWait";;@Adele;#NowPlaying #puretalent #CantWait;"658431561579253761";https://twitter.com/rachdizak/status/658431561579253761
_shinin_bright_;2015-10-25 16:54;0;0;"@daniellevisor55 11 more days until @ToriKelly 💃 💃 🙌 🙌 #can ' twait";;@daniellevisor55 @ToriKelly;#can;"658431422869446657";https://twitter.com/_shinin_bright_/status/658431422869446657
IvianneGonzalez;2015-10-25 16:52;0;0;"talk to you tomorow with more cool info about fish in a tree #Cantwait #GRAFIAT";;;#Cantwait #GRAFIAT;"658430967217004545";https://twitter.com/IvianneGonzalez/status/658430967217004545
luv4God_AJ;2015-10-25 16:51;0;1;"New bnf's are lovely. #CantWait to get them https://twitter.com/canddkristoffer/status/656418745427075072";;;#CantWait;"658430766557364224";https://twitter.com/luv4God_AJ/status/658430766557364224
LadyJen_10;2015-10-26 16:59;0;0;"@5lu7cy18 it really is and nice to get away and recharge physically and mentally, we are going to a Scandinavian spa in Whistler! #cantwait";;@5lu7cy18;#cantwait;"658795230297100288";https://twitter.com/LadyJen_10/status/658795230297100288
Bo4NU1;2015-10-26 16:56;0;0;"My tixs came in the mail today! #GBR #HuskerWbb #cantwait";;;#GBR #HuskerWbb #cantwait;"658794457253343233";https://twitter.com/Bo4NU1/status/658794457253343233
markriner;2015-10-26 16:54;8;24;""But a lot of guys want to do wolf shit until it’s time to do wolf shit." - @Cowboycerrone #andNEW #Dec19 #cantwait https://twitter.com/PlayersTribune/status/658734032574902273";;@Cowboycerrone;#andNEW #Dec19 #cantwait;"658793856117420032";https://twitter.com/markriner/status/658793856117420032
ShariqSC;2015-10-26 16:54;0;0;"So the #PortIn is validated & accepted! Now I just have to wait for it to complete! #CantWait for it to finish... #MissingInternet #Airtel";;;#PortIn #CantWait #MissingInternet #Airtel;"658793835275907075";https://twitter.com/ShariqSC/status/658793835275907075
poisonandwine17;2015-10-26 16:54;0;0;"Pretty Little Liars | Season 6B First Four Minutes | Premieres January 1... https://youtu.be/TDNsXhi6Vr4 @YouTube #cantwait #pll";;@YouTube;#cantwait #pll;"658793792091332608";https://twitter.com/poisonandwine17/status/658793792091332608
ShaneCarrollMay;2015-10-26 16:53;0;1;"4 hours to #Halo5 and 14 days to #Fallout4 ! #cantwait #Xboxone #thehypeisreal";Bentonville, AR;;#Halo5 #Fallout4 #cantwait #Xboxone #thehypeisreal;"658793727314427904";https://twitter.com/ShaneCarrollMay/status/658793727314427904
sportstlk365;2015-10-26 16:53;1;0;"Things just keep getting better here. More big news coming soon I hear. #CantWait @SprkSports https://twitter.com/utalksports_/status/658306688089530368";;@SprkSports;#CantWait;"658793550205886465";https://twitter.com/sportstlk365/status/658793550205886465
ogvalgal;2015-10-26 16:53;0;0;"#Prospect #Brooklyn #FortGreene #NewYork #NYCDining #moscowmule @Prospect https://instagram.com/p/9UedG_GIGEDCuQ22XktEskvl3s9DovA4-UeDU0/";;@Prospect;#Prospect #Brooklyn #FortGreene #NewYork #NYCDining #moscowmule;"658793490772418560";https://twitter.com/ogvalgal/status/658793490772418560
SWregionIMD;2015-10-26 16:52;0;0;"Available at #midnight : #Download the #much #anticipated #EP by Markita Knight 10/27/15 on #iTunes !… https://instagram.com/p/9UeWr6Nt8A/";;;#midnight #Download #much #anticipated #EP #iTunes;"658793263177035776";https://twitter.com/SWregionIMD/status/658793263177035776
beverly2612;2015-10-26 16:50;2;0;"Its my first year going to prom & I'm already excited 😄 #cantwait";;;#cantwait;"658792829783642112";https://twitter.com/beverly2612/status/658792829783642112
Lynzaaay_Renea;2015-10-27 16:58;0;2;"only 1 month and 2 weeks 💙 ❤️ 💙 #can ' twait";;;#can;"659157133850714112";https://twitter.com/Lynzaaay_Renea/status/659157133850714112
IAmObsessed_FG;2015-10-27 16:55;0;0;"Five minutes and counting! @CW_TheFlash #cantwait #livetweet";;@CW_TheFlash;#cantwait #livetweet;"659156490834608128";https://twitter.com/IAmObsessed_FG/status/659156490834608128
Catholic_Muse;2015-10-27 16:55;0;1;"#FreshOffTheBoat is one of the highlights of my week #CantWait";;;#FreshOffTheBoat #CantWait;"659156452544815104";https://twitter.com/Catholic_Muse/status/659156452544815104
redinga78;2015-10-27 16:55;1;7;"Waiting for the @TheWiggles @Anthony_Wiggle @Emma_Wiggle #cantwait #gotbowsbonesandroses #allset";;@TheWiggles @Anthony_Wiggle @Emma_Wiggle;#cantwait #gotbowsbonesandroses #allset;"659156418017136640";https://twitter.com/redinga78/status/659156418017136640
ameliaaLF;2015-10-27 16:54;0;0;"Happy SoniQ Day!" @iqbaale : Happy Soniq Day guys! Oh, 2 months before your big day. Nah, our big day. #cantwait #5thAnnivSoniQ "";;@iqbaale;#cantwait #5thAnnivSoniQ;"659156365819011072";https://twitter.com/ameliaaLF/status/659156365819011072
Lajore3;2015-10-27 16:54;0;0;"I absolutely love this!! #thankful #waitonGod #grateful #cantwait #hiswaynotmine #stall #itsworthit https://instagram.com/p/9XDaz6BI6N/";;;#thankful #waitonGod #grateful #cantwait #hiswaynotmine #stall #itsworthit;"659156250605654016";https://twitter.com/Lajore3/status/659156250605654016
